Trial Name: trial_hopefully_good_20260430-195315
Experiment Settings:
Trial Name: trial_hopefully_good
Manual Seed: 12345
Batch Size: 16
Image Size: 64
Latent Vector Size: 400
Generator Feature Map Size: 128
Discriminator Feature Map Size: 64
Number of Epochs: 25
Learning Rate: 0.0001
Beta1: 0.5
Number of GPUs: 1
Verbose Every N Batches: 25
Break After N Batches: 250
Save Model Every N Epochs: 25
Save Images Every N Iters: 150

Start Time = Thu Apr 30 19:53:15 2026
e[19/25]b[201/250]	Loss_D: 0.4315	Loss_G: 2.4650	D(x): 0.9299	D(G(z)): 0.1705 / 0.0779
e[19/25]b[226/250]	Loss_D: 0.5565	Loss_G: 3.9469	D(x): 0.6289	D(G(z)): 0.0082 / 0.0195
e[20/25]b[1/250]	Loss_D: 1.6421	Loss_G: 1.1574	D(x): 0.3849	D(G(z)): 0.4272 / 0.3207
e[20/25]b[26/250]	Loss_D: 1.2988	Loss_G: 4.6726	D(x): 0.9741	D(G(z)): 0.5894 / 0.0088
e[20/25]b[51/250]	Loss_D: 1.8765	Loss_G: 1.9659	D(x): 0.9637	D(G(z)): 0.7012 / 0.1972
e[20/25]b[76/250]	Loss_D: 0.6598	Loss_G: 2.5694	D(x): 0.7905	D(G(z)): 0.2518 / 0.1218
e[20/25]b[101/250]	Loss_D: 0.2510	Loss_G: 5.1810	D(x): 0.9011	D(G(z)): 0.0090 / 0.0048
e[20/25]b[126/250]	Loss_D: 0.7351	Loss_G: 4.6092	D(x): 0.6464	D(G(z)): 0.0029 / 0.0088
e[20/25]b[151/250]	Loss_D: 0.3500	Loss_G: 3.6620	D(x): 0.7893	D(G(z)): 0.0319 / 0.0242
e[20/25]b[176/250]	Loss_D: 0.4474	Loss_G: 2.6253	D(x): 0.7327	D(G(z)): 0.0599 / 0.0727
e[20/25]b[201/250]	Loss_D: 0.6730	Loss_G: 2.4306	D(x): 0.9244	D(G(z)): 0.3389 / 0.0871
e[20/25]b[226/250]	Loss_D: 0.5966	Loss_G: 2.7669	D(x): 0.6500	D(G(z)): 0.0576 / 0.0659
e[21/25]b[1/250]	Loss_D: 1.1687	Loss_G: 2.4473	D(x): 0.7452	D(G(z)): 0.4870 / 0.0949
e[21/25]b[26/250]	Loss_D: 0.4345	Loss_G: 2.8714	D(x): 0.8684	D(G(z)): 0.1468 / 0.0640
e[21/25]b[51/250]	Loss_D: 1.9250	Loss_G: 2.3250	D(x): 0.9771	D(G(z)): 0.7973 / 0.1032
e[21/25]b[76/250]	Loss_D: 0.5329	Loss_G: 4.0028	D(x): 0.7253	D(G(z)): 0.0469 / 0.0155
e[21/25]b[101/250]	Loss_D: 0.4877	Loss_G: 2.8147	D(x): 0.9407	D(G(z)): 0.2175 / 0.0627
e[21/25]b[126/250]	Loss_D: 0.7252	Loss_G: 1.5587	D(x): 0.5459	D(G(z)): 0.0469 / 0.2256
e[21/25]b[151/250]	Loss_D: 0.3112	Loss_G: 3.6255	D(x): 0.8492	D(G(z)): 0.0396 / 0.0226
e[21/25]b[176/250]	Loss_D: 0.6636	Loss_G: 3.4671	D(x): 0.9649	D(G(z)): 0.3362 / 0.0303
e[21/25]b[201/250]	Loss_D: 0.6700	Loss_G: 2.2238	D(x): 0.8691	D(G(z)): 0.3141 / 0.1061
e[21/25]b[226/250]	Loss_D: 0.2987	Loss_G: 3.6039	D(x): 0.8990	D(G(z)): 0.0512 / 0.0249
e[22/25]b[1/250]	Loss_D: 0.6046	Loss_G: 2.6470	D(x): 0.8165	D(G(z)): 0.2398 / 0.0798
e[22/25]b[26/250]	Loss_D: 0.4995	Loss_G: 3.1488	D(x): 0.7918	D(G(z)): 0.1567 / 0.0513
e[22/25]b[51/250]	Loss_D: 0.2605	Loss_G: 3.1452	D(x): 0.9393	D(G(z)): 0.0358 / 0.0398
e[22/25]b[76/250]	Loss_D: 0.4815	Loss_G: 2.5337	D(x): 0.7921	D(G(z)): 0.1072 / 0.1602
e[22/25]b[101/250]	Loss_D: 0.3706	Loss_G: 3.6327	D(x): 0.7668	D(G(z)): 0.0224 / 0.0247
e[22/25]b[126/250]	Loss_D: 0.3726	Loss_G: 4.7374	D(x): 0.8118	D(G(z)): 0.0094 / 0.0132
e[22/25]b[151/250]	Loss_D: 0.3626	Loss_G: 3.3814	D(x): 0.7903	D(G(z)): 0.0401 / 0.0314
e[22/25]b[176/250]	Loss_D: 0.3498	Loss_G: 2.6998	D(x): 0.9189	D(G(z)): 0.1097 / 0.0726
e[22/25]b[201/250]	Loss_D: 0.6140	Loss_G: 1.3497	D(x): 0.7484	D(G(z)): 0.2006 / 0.2769
e[22/25]b[226/250]	Loss_D: 0.3637	Loss_G: 3.4772	D(x): 0.8776	D(G(z)): 0.0998 / 0.0348
e[23/25]b[1/250]	Loss_D: 1.7051	Loss_G: 1.0351	D(x): 0.3239	D(G(z)): 0.3404 / 0.3620
e[23/25]b[26/250]	Loss_D: 0.4557	Loss_G: 2.8368	D(x): 0.9707	D(G(z)): 0.1737 / 0.0589
e[23/25]b[51/250]	Loss_D: 1.1627	Loss_G: 1.7915	D(x): 0.5393	D(G(z)): 0.3618 / 0.1770
e[23/25]b[76/250]	Loss_D: 0.5874	Loss_G: 3.0772	D(x): 0.8598	D(G(z)): 0.1872 / 0.0607
e[23/25]b[101/250]	Loss_D: 0.8081	Loss_G: 4.8184	D(x): 0.5264	D(G(z)): 0.0018 / 0.0713
e[23/25]b[126/250]	Loss_D: 0.6798	Loss_G: 6.1696	D(x): 0.5214	D(G(z)): 0.0014 / 0.0078
e[23/25]b[151/250]	Loss_D: 0.3609	Loss_G: 3.1650	D(x): 0.7997	D(G(z)): 0.0412 / 0.0378
e[23/25]b[176/250]	Loss_D: 0.2942	Loss_G: 3.9361	D(x): 0.8808	D(G(z)): 0.0421 / 0.0195
e[23/25]b[201/250]	Loss_D: 0.5590	Loss_G: 2.8846	D(x): 0.9654	D(G(z)): 0.2626 / 0.0546
e[23/25]b[226/250]	Loss_D: 0.4933	Loss_G: 3.1134	D(x): 0.8503	D(G(z)): 0.1838 / 0.0523
e[24/25]b[1/250]	Loss_D: 1.7709	Loss_G: 2.8972	D(x): 0.4594	D(G(z)): 0.5057 / 0.0637
e[24/25]b[26/250]	Loss_D: 0.4048	Loss_G: 4.1725	D(x): 0.9552	D(G(z)): 0.1557 / 0.0155
e[24/25]b[51/250]	Loss_D: 1.4748	Loss_G: 3.4715	D(x): 0.9027	D(G(z)): 0.6911 / 0.0292
e[24/25]b[76/250]	Loss_D: 1.9559	Loss_G: 6.5733	D(x): 0.9420	D(G(z)): 0.8000 / 0.0019
e[24/25]b[101/250]	Loss_D: 0.4082	Loss_G: 3.5452	D(x): 0.7341	D(G(z)): 0.0230 / 0.0301
e[24/25]b[126/250]	Loss_D: 0.6367	Loss_G: 3.0887	D(x): 0.9759	D(G(z)): 0.3138 / 0.0432
e[24/25]b[151/250]	Loss_D: 0.2587	Loss_G: 5.1225	D(x): 0.8842	D(G(z)): 0.0128 / 0.0064
e[24/25]b[176/250]	Loss_D: 0.3600	Loss_G: 4.4984	D(x): 0.9654	D(G(z)): 0.1135 / 0.0121
e[24/25]b[201/250]	Loss_D: 0.2942	Loss_G: 3.8955	D(x): 0.8392	D(G(z)): 0.0139 / 0.0211
e[24/25]b[226/250]	Loss_D: 0.3886	Loss_G: 2.5456	D(x): 0.8409	D(G(z)): 0.0793 / 0.0773
e[25/25]b[1/250]	Loss_D: 0.8888	Loss_G: 1.8560	D(x): 0.5249	D(G(z)): 0.1060 / 0.1668
e[25/25]b[26/250]	Loss_D: 0.6795	Loss_G: 3.6488	D(x): 0.7698	D(G(z)): 0.2786 / 0.0299
e[25/25]b[51/250]	Loss_D: 0.3491	Loss_G: 2.6157	D(x): 0.9019	D(G(z)): 0.1007 / 0.0865
e[25/25]b[76/250]	Loss_D: 0.7350	Loss_G: 1.6455	D(x): 0.5846	D(G(z)): 0.0720 / 0.2056
e[25/25]b[101/250]	Loss_D: 0.4153	Loss_G: 3.3895	D(x): 0.7324	D(G(z)): 0.0382 / 0.0334
e[25/25]b[126/250]	Loss_D: 0.2615	Loss_G: 4.8154	D(x): 0.9788	D(G(z)): 0.0117 / 0.0077
e[25/25]b[151/250]	Loss_D: 0.9170	Loss_G: 2.7257	D(x): 0.4213	D(G(z)): 0.0175 / 0.0770
e[25/25]b[176/250]	Loss_D: 0.3286	Loss_G: 3.4004	D(x): 0.9240	D(G(z)): 0.0938 / 0.0297
e[25/25]b[201/250]	Loss_D: 0.5791	Loss_G: 2.3389	D(x): 0.9600	D(G(z)): 0.2728 / 0.0899
e[25/25]b[226/250]	Loss_D: 0.6046	Loss_G: 1.8166	D(x): 0.6624	D(G(z)): 0.1014 / 0.1743
End Time = Thu Apr 30 23:39:26 2026
Total Time Lapsed = 3.7697727759016884 Hours
